date,avg_price,last_price,market_value,order_book_id,quantity,symbol
2017-08-28,12.965,11.35,427668.0,000001.XSHE,37680.0,平安银行
2017-08-28,16.73,27.24,288744.0,600036.XSHG,10600.0,招商银行
2017-08-29,12.965,11.67,439725.6,000001.XSHE,37680.0,平安银行
2017-08-29,16.73,27.14,287684.0,600036.XSHG,10600.0,招商银行
2017-08-30,12.965,11.43,430682.4,000001.XSHE,37680.0,平安银行
2017-08-30,16.73,27.16,287896.0,600036.XSHG,10600.0,招商银行
2017-08-31,12.965,11.28,425030.4,000001.XSHE,37680.0,平安银行
2017-08-31,16.73,26.75,283550.0,600036.XSHG,10600.0,招商银行
2017-09-01,12.965,11.21,422392.8,000001.XSHE,37680.0,平安银行
2017-09-01,16.73,26.76,283656.0,600036.XSHG,10600.0,招商银行
2017-09-04,12.965,11.72,441609.6,000001.XSHE,37680.0,平安银行
2017-09-04,16.73,26.96,285776.0,600036.XSHG,10600.0,招商银行
2017-09-05,12.965,11.64,438595.2,000001.XSHE,37680.0,平安银行
2017-09-05,16.73,27.34,289804.0,600036.XSHG,10600.0,招商银行
2017-09-06,12.965,11.7,440856.0,000001.XSHE,37680.0,平安银行
2017-09-06,16.73,26.88,284928.0,600036.XSHG,10600.0,招商银行
2017-09-07,12.965,11.44,431059.2,000001.XSHE,37680.0,平安银行
2017-09-07,16.73,26.35,279310.0,600036.XSHG,10600.0,招商银行
2017-09-08,12.965,11.49,432943.2,000001.XSHE,37680.0,平安银行
2017-09-08,16.73,26.38,279628.0,600036.XSHG,10600.0,招商银行
2017-09-11,12.965,11.38,428798.4,000001.XSHE,37680.0,平安银行
2017-09-11,16.73,26.18,277508.0,600036.XSHG,10600.0,招商银行
2017-09-12,12.965,11.54,434827.2,000001.XSHE,37680.0,平安银行
2017-09-12,16.73,26.44,280264.0,600036.XSHG,10600.0,招商银行
2017-09-13,12.965,11.43,430682.4,000001.XSHE,37680.0,平安银行
2017-09-13,16.73,26.17,277402.0,600036.XSHG,10600.0,招商银行
2017-09-14,12.965,11.32,426537.6,000001.XSHE,37680.0,平安银行
2017-09-14,16.73,25.86,274116.0,600036.XSHG,10600.0,招商银行
2017-09-15,12.965,11.29,425407.2,000001.XSHE,37680.0,平安银行
2017-09-15,16.73,25.97,275282.0,600036.XSHG,10600.0,招商银行
2017-09-18,12.965,11.25,423900.0,000001.XSHE,37680.0,平安银行
2017-09-18,16.73,25.76,273056.0,600036.XSHG,10600.0,招商银行
2017-09-19,12.965,11.13,419378.4,000001.XSHE,37680.0,平安银行
2017-09-19,16.73,26.17,277402.0,600036.XSHG,10600.0,招商银行
2017-09-20,12.965,11.29,425407.2,000001.XSHE,37680.0,平安银行
2017-09-20,16.73,25.89,274434.0,600036.XSHG,10600.0,招商银行
2017-09-21,12.965,11.46,431812.8,000001.XSHE,37680.0,平安银行
2017-09-21,16.73,26.06,276236.0,600036.XSHG,10600.0,招商银行
2017-09-22,12.965,11.44,431059.2,000001.XSHE,37680.0,平安银行
2017-09-22,16.73,25.95,275070.0,600036.XSHG,10600.0,招商银行
2017-09-25,12.965,11.29,425407.2,000001.XSHE,37680.0,平安银行
2017-09-25,16.73,25.81,273586.0,600036.XSHG,10600.0,招商银行
2017-09-26,12.965,11.05,416364.0,000001.XSHE,37680.0,平安银行
2017-09-26,16.73,25.71,272526.0,600036.XSHG,10600.0,招商银行
2017-09-27,12.965,10.93,411842.4,000001.XSHE,37680.0,平安银行
2017-09-27,16.73,25.4,269240.0,600036.XSHG,10600.0,招商银行
2017-09-28,12.965,10.88,409958.4,000001.XSHE,37680.0,平安银行
2017-09-28,16.73,25.2,267120.0,600036.XSHG,10600.0,招商银行
2017-09-29,12.965,11.11,418624.8,000001.XSHE,37680.0,平安银行
2017-09-29,16.73,25.55,270830.0,600036.XSHG,10600.0,招商银行
2017-10-09,12.965,11.3,425784.0,000001.XSHE,37680.0,平安银行
2017-10-09,16.73,26.08,276448.0,600036.XSHG,10600.0,招商银行
2017-10-10,12.965,11.47,432189.6,000001.XSHE,37680.0,平安银行
2017-10-10,16.73,26.12,276872.0,600036.XSHG,10600.0,招商银行
2017-10-11,12.965,11.53,434450.4,000001.XSHE,37680.0,平安银行
2017-10-11,16.73,26.04,276024.0,600036.XSHG,10600.0,招商银行
2017-10-12,12.965,11.55,435204.0,000001.XSHE,37680.0,平安银行
2017-10-12,16.73,26.37,279522.0,600036.XSHG,10600.0,招商银行
2017-10-13,12.965,11.36,428044.8,000001.XSHE,37680.0,平安银行
2017-10-13,16.73,26.2,277720.0,600036.XSHG,10600.0,招商银行
2017-10-16,12.965,11.59,436711.2,000001.XSHE,37680.0,平安银行
2017-10-16,16.73,26.87,284822.0,600036.XSHG,10600.0,招商银行
2017-10-17,12.965,11.51,433696.8,000001.XSHE,37680.0,平安银行
2017-10-17,16.73,27.03,286518.0,600036.XSHG,10600.0,招商银行
2017-10-18,12.965,11.69,440479.2,000001.XSHE,37680.0,平安银行
2017-10-18,16.73,27.11,287366.0,600036.XSHG,10600.0,招商银行
2017-10-19,12.965,11.63,438218.4,000001.XSHE,37680.0,平安银行
2017-10-19,16.73,27.1,287260.0,600036.XSHG,10600.0,招商银行
2017-10-20,12.965,11.48,432566.4,000001.XSHE,37680.0,平安银行
2017-10-20,16.73,26.77,283762.0,600036.XSHG,10600.0,招商银行
2017-10-23,12.965,11.19,421639.2,000001.XSHE,37680.0,平安银行
2017-10-23,16.73,26.5,280900.0,600036.XSHG,10600.0,招商银行
2017-10-24,12.965,11.39,429175.2,000001.XSHE,37680.0,平安银行
2017-10-24,16.73,26.62,282172.0,600036.XSHG,10600.0,招商银行
2017-10-25,12.965,11.27,424653.6,000001.XSHE,37680.0,平安银行
2017-10-25,16.73,26.8,284080.0,600036.XSHG,10600.0,招商银行
2017-10-26,12.965,11.18,421262.4,000001.XSHE,37680.0,平安银行
2017-10-26,16.73,26.55,281430.0,600036.XSHG,10600.0,招商银行
2017-10-27,12.965,11.56,435580.8,000001.XSHE,37680.0,平安银行
2017-10-27,16.73,28.1,297860.0,600036.XSHG,10600.0,招商银行
2017-10-30,12.965,11.56,435580.8,000001.XSHE,37680.0,平安银行
2017-10-30,16.73,27.79,294574.0,600036.XSHG,10600.0,招商银行
2017-10-31,12.965,11.54,434827.2,000001.XSHE,37680.0,平安银行
2017-10-31,16.73,27.1,287260.0,600036.XSHG,10600.0,招商银行
2017-11-01,12.965,11.4,429552.0,000001.XSHE,37680.0,平安银行
2017-11-01,16.73,26.9,285140.0,600036.XSHG,10600.0,招商银行
2017-11-02,12.965,11.54,434827.2,000001.XSHE,37680.0,平安银行
2017-11-02,16.73,27.01,286306.0,600036.XSHG,10600.0,招商银行
2017-11-03,12.965,11.39,429175.2,000001.XSHE,37680.0,平安银行
2017-11-03,16.73,27.06,286836.0,600036.XSHG,10600.0,招商银行
2017-11-06,12.965,11.28,425030.4,000001.XSHE,37680.0,平安银行
2017-11-06,16.73,26.61,282066.0,600036.XSHG,10600.0,招商银行
2017-11-07,12.965,11.92,449145.6,000001.XSHE,37680.0,平安银行
2017-11-07,16.73,27.03,286518.0,600036.XSHG,10600.0,招商银行
2017-11-08,12.965,12.13,457058.4,000001.XSHE,37680.0,平安银行
2017-11-08,16.73,27.09,287154.0,600036.XSHG,10600.0,招商银行
2017-11-09,12.965,12.33,464594.4,000001.XSHE,37680.0,平安银行
2017-11-09,16.73,27.07,286942.0,600036.XSHG,10600.0,招商银行
2017-11-10,12.965,12.3,463464.0,000001.XSHE,37680.0,平安银行
2017-11-10,16.73,27.07,286942.0,600036.XSHG,10600.0,招商银行
2017-11-13,12.965,12.9,486072.0,000001.XSHE,37680.0,平安银行
2017-11-13,16.73,27.67,293302.0,600036.XSHG,10600.0,招商银行
2017-11-14,12.965,12.95,487956.0,000001.XSHE,37680.0,平安银行
2017-11-14,16.73,28.02,297012.0,600036.XSHG,10600.0,招商银行
2017-11-15,12.965,12.9,486072.0,000001.XSHE,37680.0,平安银行
2017-11-15,16.73,27.88,295528.0,600036.XSHG,10600.0,招商银行
2017-11-16,12.965,13.1,493608.0,000001.XSHE,37680.0,平安银行
2017-11-16,16.73,28.1,297860.0,600036.XSHG,10600.0,招商银行
2017-11-17,12.965,13.18,496622.4,000001.XSHE,37680.0,平安银行
2017-11-17,16.73,29.38,311428.0,600036.XSHG,10600.0,招商银行
2017-11-20,12.965,14.25,536940.0,000001.XSHE,37680.0,平安银行
2017-11-20,16.73,30.53,323618.0,600036.XSHG,10600.0,招商银行
2017-11-21,12.965,14.45,544476.0,000001.XSHE,37680.0,平安银行
2017-11-21,16.73,30.36,321816.0,600036.XSHG,10600.0,招商银行
2017-11-22,12.965,15.1,568968.0,000001.XSHE,37680.0,平安银行
2017-11-22,16.73,30.9,327540.0,600036.XSHG,10600.0,招商银行
2017-11-23,12.965,14.35,540708.0,000001.XSHE,37680.0,平安银行
2017-11-23,16.73,30.0,318000.0,600036.XSHG,10600.0,招商银行
2017-11-24,12.965,14.56,548620.8,000001.XSHE,37680.0,平安银行
2017-11-24,16.73,30.09,318954.0,600036.XSHG,10600.0,招商银行
2017-11-27,12.965,13.93,524882.4,000001.XSHE,37680.0,平安银行
2017-11-27,16.73,29.88,316728.0,600036.XSHG,10600.0,招商银行
